Seconds	Time	Lux	CLA	CS	Activity
3429953760.000000	41160.330556	38.985746	49.548195	0.164302	0.303299
3429953940.000000	41160.332639	55.964151	73.892158	0.212835	0.395268
3429954120.000000	41160.334723	121.099777	157.649677	0.324482	0.416844
3429954300.000000	41160.336806	65.970903	90.891720	0.241125	0.275992
3429954480.000000	41160.338889	7.449802	10.875983	0.052766	0.297220
3429954660.000000	41160.340973	8.185693	11.206466	0.054049	0.217842
3429954840.000000	41160.343056	13.278843	15.078844	0.068407	0.089615
3429955020.000000	41160.345139	6.528677	7.604429	0.039472	0.183921
3429955200.000000	41160.347223	0.000000	0.000000	0.000000	0.168740
3429955380.000000	41160.349306	19.781047	30.323321	0.116306	0.226603
3429955560.000000	41160.351389	2.277272	1.713045	0.011321	0.304500
3429955740.000000	41160.353473	-0.027217	0.778427	0.005770	0.192330
3429955920.000000	41160.355556	7.260812	5.951970	0.032265	0.370151
3429956100.000000	41160.357639	0.634236	1.152605	0.008075	0.223902
3429956280.000000	41160.359723	7.231326	10.241777	0.050276	0.299666
3429956460.000000	41160.361806	8.141484	9.707515	0.048147	0.248133
3429956640.000000	41160.363889	9.078858	8.394825	0.042792	0.175110
3429956820.000000	41160.365973	47.848096	35.196586	0.129528	0.104648
3429957000.000000	41160.368056	63.053108	46.857416	0.158196	0.112493
3429957180.000000	41160.370139	0.860836	0.000000	0.000000	0.300477
3429957360.000000	41160.372223	126.107210	186.733248	0.351631	0.283817
3429957540.000000	41160.374306	129.469818	187.046749	0.351902	0.231911
3429957720.000000	41160.376389	4.278622	5.112957	0.028446	0.393417
3429957900.000000	41160.378473	78.606941	114.734848	0.275162	0.301286
3429958080.000000	41160.380556	452.532444	546.373578	0.517932	0.688524
3429958260.000000	41160.382639	360.471064	440.298937	0.487036	0.381802
3429958440.000000	41160.384723	376.066800	545.511863	0.517713	0.314718
3429958620.000000	41160.386806	257.832195	374.743567	0.462785	0.317796
3429958800.000000	41160.388889	33.982370	41.048414	0.144393	0.251542
3429958980.000000	41160.390973	161.167405	214.187315	0.373822	0.400468
3429959160.000000	41160.393056	62.825282	77.489182	0.219150	0.299666
3429959340.000000	41160.395139	212.827374	290.606028	0.422987	0.391557
3429959520.000000	41160.397223	177.601479	254.099817	0.401460	0.216160
3429959700.000000	41160.399306	192.155300	234.119962	0.388232	0.269298
3429959880.000000	41160.401389	340.679262	520.537298	0.511172	0.515980
3429960060.000000	41160.403473	30.675107	39.177523	0.139752	0.129583
3429960240.000000	41160.405556	32.124615	45.951171	0.156100	0.257282
3429960420.000000	41160.407639	52.384723	79.805537	0.223119	0.209877
3429960600.000000	41160.409723	31.263778	46.456482	0.157272	0.295989
3429960780.000000	41160.411806	31.646466	42.419590	0.147732	0.247150
3429960960.000000	41160.413889	11.769046	11.159944	0.053869	0.140400
3429961140.000000	41160.415973	15.082334	13.391933	0.062296	0.303299
3429961320.000000	41160.418056	12.264187	10.337291	0.050653	0.160612
3429961500.000000	41160.420139	12.554089	11.692020	0.055916	0.162120
3429961680.000000	41160.422223	53.158798	83.163409	0.228740	0.228208
3429961860.000000	41160.424306	12.247195	8.059913	0.041394	0.336396
3429962040.000000	41160.426389	54.660507	67.795340	0.201678	0.105804
3429962220.000000	41160.428473	17.839242	23.838652	0.097308	0.115693
3429962400.000000	41160.430556	16.067504	18.016605	0.078588	0.237612
3429962580.000000	41160.432639	4.707619	4.463978	0.025405	0.358800
3429962760.000000	41160.434723	9.423362	6.695967	0.035558	0.184582
3429962940.000000	41160.436806	3.851894	2.975985	0.018078	0.194844
3429963120.000000	41160.438889	7.826635	5.951970	0.032265	0.184582
3429963300.000000	41160.440973	9.614621	8.183959	0.041913	0.174413
3429963480.000000	41160.443056	1.276597	0.743996	0.005551	0.073170
3429963660.000000	41160.445139	7.012107	6.695967	0.035558	0.213896
3429963840.000000	41160.447223	3.851894	2.975985	0.018078	0.245669
3429964020.000000	41160.449306	2.919632	2.231989	0.014175	0.113570
3429964200.000000	41160.451389	6.232920	4.463978	0.025405	0.191696
3429964380.000000	41160.453473	6.377871	5.207974	0.028885	0.088247
3429964560.000000	41160.455556	0.710774	0.743996	0.005551	0.244179
3429964740.000000	41160.457639	7.799418	6.695967	0.035558	0.232435
3429964920.000000	41160.459723	22.286444	15.890988	0.071278	0.382439
3429965100.000000	41160.461806	14.684310	13.491384	0.062662	0.123821
3429965280.000000	41160.463889	11.941214	11.159944	0.053869	0.108080
3429965460.000000	41160.465973	16.503882	14.879926	0.067697	0.097422
3429965640.000000	41160.468056	15.522299	14.135930	0.065017	0.232435
3429965820.000000	41160.470139	10.691834	9.671952	0.048005	0.098663
3429966000.000000	41160.472223	14.100751	12.647937	0.059533	0.134196
3429966180.000000	41160.474306	15.177964	14.135930	0.065017	0.141264
3429966360.000000	41160.476389	18.559665	17.855911	0.078045	0.089615
3429966540.000000	41160.478473	6.156382	5.207974	0.028885	0.146341
3429966720.000000	41160.480556	10.470345	9.671952	0.048005	0.610197
3429966900.000000	41160.482639	423.777584	464.134075	0.494760	0.858425
3429967080.000000	41160.484723	222.952275	238.915663	0.391512	0.796975
3429967260.000000	41160.486806	283.555894	355.831502	0.454815	0.150441
3429967440.000000	41160.488889	205.977587	248.879804	0.398112	0.378601
3429967620.000000	41160.490973	234.937802	250.941428	0.399443	0.233479
3429967800.000000	41160.493056	185.743039	207.385926	0.368595	0.245173
3429967980.000000	41160.495139	169.599911	190.176164	0.354581	0.064320
3429968160.000000	41160.497223	381.257569	393.786971	0.470336	0.276433
3429968340.000000	41160.499306	178.182715	192.762566	0.356763	0.403796
3429968520.000000	41160.501389	310.018561	370.795949	0.461162	0.229272
3429968700.000000	41160.503473	213.081606	218.023966	0.376699	0.206957
3429968880.000000	41160.505556	217.109905	188.973576	0.353556	0.355393
3429969060.000000	41160.507639	252.579999	404.512385	0.474396	0.311219
3429969240.000000	41160.509723	271.889087	320.745122	0.438616	0.384976
3429969420.000000	41160.511806	319.866732	326.892532	0.441599	0.275992
3429969600.000000	41160.513889	200.455441	248.309050	0.397742	0.215596
3429969780.000000	41160.515973	225.740767	248.715580	0.398006	0.132370
3429969960.000000	41160.518056	112.553878	109.294562	0.267892	0.223902
3429970140.000000	41160.520139	167.179044	180.160450	0.345855	0.415675
3429970320.000000	41160.522223	546.230012	609.552983	0.532804	0.702866
3429970500.000000	41160.524306	0.000000	0.000000	0.000000	0.220617
3429970680.000000	41160.526389	0.000000	0.000000	0.000000	0.022062
3429970860.000000	41160.528473	0.000000	0.000000	0.000000	0.022062
3429971040.000000	41160.530556	0.000000	0.000000	0.000000	0.027020
3429971220.000000	41160.532639	2.747465	2.231989	0.014175	0.373749
3429971400.000000	41160.534723	27.543062	23.807882	0.097213	0.127692
3429971580.000000	41160.536806	52.418041	50.591748	0.166625	0.159852
3429971760.000000	41160.538889	5.522146	3.719981	0.021810	0.393108
3429971940.000000	41160.540973	0.172167	0.000000	0.000000	0.056247
3429972120.000000	41160.543056	0.565823	0.000000	0.000000	0.034883
3429972300.000000	41160.545139	1.987370	1.487993	0.010042	0.445079
3429972480.000000	41160.547223	0.000000	0.000000	0.000000	0.034883
3429972660.000000	41160.549306	0.344335	0.000000	0.000000	0.427793
3429972840.000000	41160.551389	20.175484	20.087900	0.085453	0.446444
3429973020.000000	41160.553473	2.381026	1.487993	0.010042	0.536105
3429973200.000000	41160.555556	18.035039	20.087900	0.085453	0.615756
3429973380.000000	41160.557639	5.590560	5.207974	0.028885	0.387496
3429973560.000000	41160.559723	4.513347	3.719981	0.021810	0.390000
3429973740.000000	41160.561806	63.257668	66.959667	0.200102	0.392488
3429973920.000000	41160.563889	160.542867	167.399168	0.334058	0.150441
